,Vehicle_ID,Frame_ID,Global_Time,Local_X,Local_Y,v_Vel,v_Acc,Lane_ID,Preceding,Following,Phi,v_Vel_X,v_Vel_Y,v_Acc_X,v_Acc_Y,Distance_l,Distance_r,Sur
10,1,280,1118847870000,51.169,132.44,17.63,-2.64,5.0,0.0,0.0,0.007575612651198427,0.133556773563605,17.62949411038885,-0.019999426103682206,-2.6399242456850014,1.168999999999997,8.831000000000003,0
11,1,281,1118847870100,51.193000000000005,134.114,17.87,9.2,5.0,0.0,0.0,0.014335935379411519,0.2561743902337553,17.868163718798538,0.1318860878651678,9.19905462859242,1.193000000000005,8.806999999999995,0
12,1,282,1118847870200,51.217,135.925,18.76,11.2,5.0,0.0,0.0,0.013251571038358508,0.24859219689426254,18.758352857317814,0.14841325187717164,11.199016631234514,1.2169999999999987,8.783000000000001,0
13,1,283,1118847870300,51.242,137.894,19.67,5.32,5.0,0.0,0.0,0.012696118193882007,0.2497259358012405,19.66841470370676,0.06754153423805792,5.319571236589728,1.2419999999999973,8.758000000000003,0
14,1,284,1118847870400,51.266000000000005,139.929,20.0,0.0,5.0,0.0,0.0,0.011793065050921717,0.23585583393366744,19.998609252285505,0.0,0.0,1.2660000000000053,8.733999999999995,0
15,1,285,1118847870500,51.29,141.929,20.0,0.0,5.0,0.0,0.0,0.011999424049758184,0.2399827218659541,19.99856015550134,0.0,0.0,1.2899999999999991,8.71,0
16,1,286,1118847870600,51.315,143.929,20.0,0.0,5.0,0.0,0.0,0.012499349019360968,0.24998047103850615,19.998437683081633,0.0,0.0,1.3149999999999977,8.685000000000002,0
17,1,287,1118847870700,51.339,145.929,20.0,0.0,5.0,0.0,0.0,0.011999424049761736,0.23998272186602515,19.998560155501337,0.0,0.0,1.3389999999999986,8.661000000000001,0
18,1,288,1118847870800,51.363,147.929,20.0,0.0,5.0,0.0,0.0,0.011999424049761736,0.23998272186602515,19.998560155501337,0.0,0.0,1.3629999999999995,8.637,0
19,1,289,1118847870900,51.388000000000005,149.929,20.0,0.0,5.0,0.0,0.0,0.01249934901936452,0.2499804710385772,19.99843768308163,0.0,0.0,1.3880000000000052,8.611999999999995,0
20,1,290,1118847871000,51.412,151.928,20.0,0.0,5.0,0.0,0.0,0.012005426186518826,0.2401027559546999,19.998558714731992,0.0,0.0,1.411999999999999,8.588000000000001,0
21,1,291,1118847871100,51.43600000000001,153.928,20.0,0.0,5.0,0.0,0.0,0.011999424049765289,0.2399827218660962,19.998560155501337,0.0,0.0,1.436000000000007,8.563999999999993,0
22,1,292,1118847871200,51.46,155.928,20.0,0.0,5.0,0.0,0.0,0.011999424049758184,0.2399827218659541,19.99856015550134,0.0,0.0,1.4600000000000009,8.54,0
23,1,293,1118847871300,51.485,157.928,20.0,0.0,5.0,0.0,0.0,0.012499349019360968,0.24998047103850615,19.998437683081633,0.0,0.0,1.4849999999999994,8.515,0
24,1,294,1118847871400,51.51,159.928,20.0,0.0,5.0,0.0,0.0,0.012499349019360968,0.24998047103850615,19.998437683081633,0.0,0.0,1.509999999999998,8.490000000000002,0
25,1,295,1118847871500,51.534,161.928,20.0,0.0,5.0,0.0,0.0,0.011999424049761736,0.23998272186602515,19.998560155501337,0.0,0.0,1.533999999999999,8.466000000000001,0
26,1,296,1118847871600,51.558,163.92700000000002,20.0,0.0,5.0,0.0,0.0,0.012005426186522209,0.24010275595476752,19.998558714731992,0.0,0.0,1.5579999999999998,8.442,0
27,1,297,1118847871700,51.582,165.92700000000002,20.0,0.0,5.0,0.0,0.0,0.011999424049761736,0.23998272186602515,19.998560155501337,0.0,0.0,1.5820000000000007,8.418,0
28,1,298,1118847871800,51.607,167.928,19.99,-0.11,5.0,0.0,6.0,0.012493103118233812,0.24973063498778023,19.98844002442283,-0.0013742055952304065,-0.1099914158422467,1.6069999999999993,8.393,1
29,1,299,1118847871900,51.631,169.92700000000002,19.98,-0.2,5.0,0.0,6.0,0.012005426186522209,0.23986265319881275,19.978560156017263,-0.0024010275595476756,-0.19998558714731995,1.6310000000000002,8.369,1
30,1,300,1118847872000,51.655,171.918,20.01,0.65,5.0,0.0,6.0,0.012053660302827231,0.2411879021663106,20.00854638387928,0.007834689475667261,0.6499527810855339,1.6550000000000011,8.344999999999999,1
31,1,301,1118847872100,51.681,173.90900000000002,20.2,2.79,5.0,0.0,6.0,0.013058022206437193,0.26376455258647935,20.198277853836917,0.03643084661961769,2.789762139218069,1.6809999999999974,8.319000000000003,1
32,1,302,1118847872200,51.701,175.926,20.6,5.31,5.0,0.0,6.0,0.009915391453870232,0.20425371704439163,20.598987363923342,0.052649865898335896,5.309738975846259,1.7010000000000005,8.299,1
33,1,303,1118847872300,51.70399999999999,178.003,21.17,6.5,5.0,0.0,6.0,0.001444389944020419,0.030577724482717332,21.169977916917286,0.00938853137164207,6.49999321964867,1.7039999999999935,8.296000000000006,1
34,1,304,1118847872400,51.719,180.16,21.74,5.3,5.0,0.0,6.0,0.00695399082488926,0.15117854207785444,21.73947435078445,0.03685585432440794,5.299871851847176,1.7190000000000012,8.280999999999999,1
35,1,305,1118847872500,51.718,182.376,22.14,2.78,5.0,0.0,6.0,0.000451263507273502,0.009990973711943756,22.139997745719043,0.0012545125076424406,2.7799997169421378,1.7180000000000035,8.281999999999996,1
36,1,306,1118847872600,51.71,184.618,22.32,0.66,5.0,0.0,6.0,0.003568227496571799,0.07964266871820366,22.31985790826903,0.0023550251502694633,0.6599957983627939,1.7100000000000009,8.29,1
37,1,307,1118847872700,51.70399999999999,186.86,22.36,-0.18,5.0,0.0,6.0,0.00267617559151153,0.05983921479890184,22.35991992982918,-0.00048171103147595396,-0.179999355427963,1.7039999999999935,8.296000000000006,1
38,1,308,1118847872800,51.697,189.095,22.34,-0.11,5.0,0.0,6.0,0.003131980810559437,0.06996833691765474,22.339890430166147,-0.00034451732591504123,-0.10999946048873215,1.6970000000000027,8.302999999999997,1
39,1,309,1118847872900,51.691,191.328,22.34,0.0,5.0,0.0,6.0,0.0026869617377816863,0.060026652992276844,22.33991935529156,0.0,0.0,1.6910000000000025,8.308999999999997,1
40,1,310,1118847873000,51.685,193.562,22.34,0.0,5.0,0.0,6.0,0.0026857589854031383,0.05999978360109229,22.3399194274726,0.0,0.0,1.6850000000000023,8.314999999999998,1
41,1,311,1118847873100,51.679,195.795,22.33,0.0,5.0,0.0,6.0,0.0026869617377817206,0.059999783407231826,22.329919391390355,0.0,0.0,1.679000000000002,8.320999999999998,1
42,1,312,1118847873200,51.673,198.028,22.34,0.02,5.0,0.0,6.0,0.0026869617377816863,0.060026652992276844,22.33991935529156,5.3739170091563875e-05,0.019999927802409636,1.6730000000000018,8.326999999999998,1
43,1,313,1118847873300,51.666,200.262,22.34,0.0,5.0,0.0,6.0,0.0031333827623630543,0.06999965636726715,22.339890332051958,0.0,0.0,1.6659999999999968,8.334000000000003,1
44,1,314,1118847873400,51.66,202.539,21.94,-6.36,5.0,0.0,6.0,0.0026350400145463667,0.05781271101595112,21.93992383055249,-0.01675883509851637,-6.359977919886684,1.6599999999999966,8.340000000000003,1
45,1,315,1118847873500,51.654,204.723,21.03,-11.2,5.0,0.0,6.0,0.0027472458357445475,0.0577745072514794,21.02992063956286,-0.030769114656042283,-11.199957734812363,1.6540000000000035,8.345999999999997,1
46,1,316,1118847873600,51.649,206.743,20.38,-5.71,5.0,0.0,6.0,0.0024752424696153266,0.050445390019041705,20.379937567682237,-0.014133620069123068,-5.709982507922747,1.649000000000001,8.350999999999999,1
47,1,317,1118847873700,51.658,208.686,20.38,5.71,5.0,0.0,6.0,0.004631979225019864,0.09439939904489923,20.37978137158149,0.02644850679815381,5.70993874542347,1.6580000000000013,8.341999999999999,1
48,1,318,1118847873800,51.683,210.706,21.03,11.2,5.0,0.0,6.0,0.012375605787200731,0.26025234640127715,21.028389589224197,0.13860324677576338,11.199142339482217,1.6829999999999998,8.317,1
49,1,319,1118847873900,51.708,212.89,21.94,6.34,5.0,0.0,6.0,0.0114463865197308,0.25112823636534387,21.93856272887766,0.07256850585944759,6.339584671881694,1.7079999999999984,8.292000000000002,1
50,1,320,1118847874000,51.734,215.167,22.33,-0.02,5.0,0.0,6.0,0.011418036935996762,0.2549592247909149,22.328544417263164,-0.00022835577679437073,-0.019998696298489178,1.7340000000000018,8.265999999999998,1
51,1,321,1118847874100,51.76,217.4,22.33,0.0,5.0,0.0,6.0,0.011643002749783098,0.2599823774623444,22.328486495134616,0.0,0.0,1.759999999999998,8.240000000000002,1
52,1,322,1118847874200,51.785,219.633,22.33,0.0,5.0,0.0,6.0,0.01119523311579365,0.2499843335080494,22.328600668940283,0.0,0.0,1.7849999999999966,8.215000000000003,1
53,1,323,1118847874300,51.81,221.866,22.33,0.02,5.0,0.0,6.0,0.011195233115796831,0.24998433350812044,22.328600668940283,0.00022389998522894802,0.01999874668064513,1.8100000000000023,8.189999999999998,1
54,1,324,1118847874400,51.835,224.1,22.34,0.0,5.0,0.0,6.0,0.011190222239185043,0.24998434752910365,22.338601295201777,0.0,0.0,1.8350000000000009,8.165,1
55,1,325,1118847874500,51.861,226.334,22.33,0.0,5.0,0.0,6.0,0.011637791491380467,0.259866017945949,22.328487849666775,0.0,0.0,1.860999999999997,8.139000000000003,1
56,1,326,1118847874600,51.886,228.567,22.33,0.0,5.0,0.0,6.0,0.011195233115796831,0.24998433350812044,22.328600668940283,0.0,0.0,1.8860000000000028,8.113999999999997,1
57,1,327,1118847874700,51.912,230.8,22.33,0.0,5.0,0.0,6.0,0.011643002749783098,0.2599823774623444,22.328486495134616,0.0,0.0,1.911999999999999,8.088000000000001,1
58,1,328,1118847874800,51.937,233.035,22.32,-0.16,5.0,0.0,6.0,0.011185215846020991,0.2496488120527755,22.31860379751925,-0.0017895972190163118,-0.1599899913800663,1.9369999999999976,8.063000000000002,1
59,1,329,1118847874900,51.963,235.266,22.31,-0.14,5.0,0.0,6.0,0.011653439279728055,0.2599823458557094,22.30848513861583,-0.0016314445728282977,-0.1399904939222867,1.963000000000001,8.036999999999999,2
60,1,330,1118847875000,51.988,237.488,22.38,1.18,5.0,0.0,6.0,0.01125065039677969,0.2517842441134732,22.378583616806853,0.013275487401872134,1.179925320278467,1.9879999999999995,8.012,2
61,1,331,1118847875100,52.017,239.71400000000003,22.66,4.07,5.0,0.0,6.0,0.013027115675020491,0.29518609190149137,22.65807726112584,0.05301886116677273,4.06965465369736,2.017000000000003,7.982999999999997,2
62,1,332,1118847875200,52.02,241.978,23.22,7.3,5.0,0.0,6.0,0.0013250875636673504,0.030768524224165657,23.219979614502616,0.009673136383996956,7.2999935911227,2.020000000000003,7.979999999999997,2
63,1,333,1118847875300,52.015,244.325,24.0,8.8,5.0,0.0,6.0,0.0021303759845890864,0.05112898495528559,23.99994553799857,0.018747294483604716,8.799980030599476,2.0150000000000006,7.984999999999999,2
64,1,334,1118847875400,52.027,246.778,24.78,7.34,5.0,0.0,6.0,0.004891929994264756,0.12122154176483434,24.779703495760643,0.03590662294406311,7.339912173481966,2.027000000000001,7.972999999999999,2
65,1,335,1118847875500,52.029,249.313,25.34,4.09,5.0,0.0,6.0,0.0007889544714147236,0.01999210423163754,25.33999211356958,0.003226823453330605,4.089998727091538,2.0290000000000035,7.9709999999999965,2
66,1,336,1118847875600,52.006,251.888,25.62,1.17,5.0,0.0,6.0,0.008931801309713118,0.22882970696576316,25.61897806246787,0.010450068585087543,1.1699533307216006,2.0060000000000002,7.994,2
67,1,337,1118847875700,51.987,254.467,25.69,-0.16,5.0,0.0,6.0,0.007367063305861502,0.1892581443625852,25.68930285848163,-0.0011787194666412469,-0.15999565812989727,1.9870000000000019,8.012999999999998,1
68,1,338,1118847875800,51.968,257.035,25.68,-0.17,5.0,0.0,6.0,0.007398618892073028,0.18999479976536077,25.679297147236372,-0.0012577537367644601,-0.16999534715849626,1.9680000000000035,8.031999999999996,1
69,1,339,1118847875900,51.947,259.601,25.67,0.0,5.0,0.0,6.0,0.0081837611770377,0.2100748044730984,25.66914039418784,0.0,0.0,1.9470000000000027,8.052999999999997,1
70,1,340,1118847876000,51.928,262.16700000000003,25.67,0.0,5.0,0.0,6.0,0.007404385336799981,0.19006883483303252,25.66929632533828,0.0,0.0,1.9279999999999973,8.072000000000003,1
71,1,341,1118847876100,51.909,264.73400000000004,25.67,0.0,5.0,0.0,6.0,0.007401500991309172,0.1899947957131338,25.66929687345569,0.0,0.0,1.908999999999999,8.091000000000001,1
72,1,342,1118847876200,51.89,267.361,25.11,-8.91,5.0,0.0,6.0,0.0072324585884840495,0.1816054518970034,25.109343270182144,-0.06444064422151734,-8.909766966838825,1.8900000000000006,8.11,1
73,1,343,1118847876300,51.87,269.764,23.29,-11.2,5.0,0.0,6.0,0.008322737499572993,0.19383431859568306,23.28919337926787,-0.0932135838673959,-11.199612101665958,1.8699999999999974,8.130000000000003,1
74,1,344,1118847876400,51.85,271.975,21.14,-11.2,5.0,0.0,6.0,0.009045433980633755,0.19121786675535185,21.139135169808473,-0.10130747907568309,-11.199541811819058,1.8500000000000014,8.149999999999999,1
75,1,345,1118847876500,51.832,273.982,20.25,0.21,5.0,0.0,6.0,0.008968369410818926,0.18160704605384762,20.24918563500329,0.0018833323294473083,0.20999155473336745,1.8320000000000007,8.168,1
76,1,346,1118847876600,51.913,275.995,21.16,11.2,5.0,0.0,6.0,0.040216754015588954,0.850757137722773,21.142890348592687,0.45030623546763027,11.190943851807091,1.9129999999999967,8.087000000000003,1
77,1,347,1118847876700,51.994,278.207,23.32,11.2,5.0,0.0,6.0,0.03660209064955586,0.8533701789684753,23.304380689854156,0.40985188698314423,11.192498444526867,1.9939999999999998,8.006,1
78,1,348,1118847876800,52.074,280.615,25.12,8.64,5.0,0.0,6.0,0.033210376409670936,0.834091311749532,25.106148483661606,0.2868849097737244,8.635235784189343,2.073999999999998,7.926000000000002,1
79,1,349,1118847876900,52.154,283.23900000000003,25.65,0.0,5.0,0.0,6.0,0.030478363941047595,0.7816490056825163,25.638087386385035,0.0,0.0,2.1540000000000035,7.8459999999999965,1
80,1,350,1118847877000,52.235,285.805,25.65,0.0,5.0,0.0,6.0,0.031556162060841164,0.8092812287119879,25.637230035494365,0.0,0.0,2.2349999999999994,7.765000000000001,1
81,1,351,1118847877100,52.316,288.367,25.68,0.41,5.0,0.0,6.0,0.03160539729627348,0.8114914868606504,25.66717517699898,0.01295605567028297,0.40979524231189957,2.3160000000000025,7.6839999999999975,1
82,1,352,1118847877200,52.397,290.939,25.7,0.16,5.0,0.0,6.0,0.03148259606432759,0.8089690679303488,25.68726472490078,0.00503638330229011,0.15992071424062743,2.3969999999999985,7.6030000000000015,1
83,1,353,1118847877300,52.477,293.528,25.54,-2.66,5.0,0.0,6.0,0.03089013249912428,0.7888085231746815,25.527815831241163,-0.08215468565562463,-2.6587310145302077,2.4769999999999968,7.523000000000003,1
84,1,354,1118847877400,52.571000000000005,296.097,25.03,-7.16,5.0,0.0,6.0,0.036573796598099985,0.9152380534353881,25.013261268885827,-0.2618100064960998,-7.155211773280964,2.571000000000005,7.428999999999995,1
85,1,355,1118847877500,52.657,298.576,24.31,-8.68,5.0,0.0,6.0,0.034677500902012375,0.8428410997386478,24.295384723864558,-0.3009403844397969,-8.67478154681795,2.6569999999999965,7.3430000000000035,1
86,1,356,1118847877600,52.652,300.934,23.76,-3.71,5.0,0.0,6.0,0.002120437873720061,0.05038156612482583,23.759946584489512,-0.007866818616292248,-3.709991659446805,2.652000000000001,7.347999999999999,1
87,1,357,1118847877700,52.64,303.236,23.8,4.65,5.0,0.0,6.0,0.005212811166899517,0.12406434389541475,23.799676637269126,0.024239462147633555,4.649936821987455,2.6400000000000006,7.359999999999999,1
88,1,358,1118847877800,52.624,305.605,24.42,9.27,5.0,0.0,6.0,0.006753801910275912,0.164926588819753,24.419443057127662,0.06260726774607331,9.269788580654112,2.6240000000000023,7.375999999999998,1
89,1,359,1118847877900,52.705,308.103,25.2,7.36,5.0,0.0,6.0,0.032414583255414346,0.8167044612311207,25.186762273523865,0.238529556930994,7.3561337433783995,2.7049999999999983,7.295000000000002,1
90,1,360,1118847878000,52.79,310.689,25.71,2.78,5.0,0.0,6.0,0.032857466651160676,0.8446134724934194,25.696122821976132,0.09132732219104261,2.7784994727768826,2.789999999999999,7.210000000000001,1
91,1,361,1118847878100,52.862,313.296,25.89,-0.09,5.0,0.0,6.0,0.027610933004643443,0.7147562300540614,25.880131829872873,-0.0024846682388901323,-0.08996569581647579,2.862000000000002,7.137999999999998,1
92,1,362,1118847878200,52.934,315.888,25.87,-0.41,5.0,0.0,6.0,0.027770636593419513,0.7183340295079002,25.860025062285825,-0.011384497568544222,-0.4098419124676145,2.9339999999999975,7.0660000000000025,1
93,1,363,1118847878300,53.005,318.47,25.84,0.0,5.0,0.0,6.0,0.027491135832073608,0.7102814746552721,25.830236162814337,0.0,0.0,3.0050000000000026,6.994999999999997,1
94,1,364,1118847878400,53.078,321.05400000000003,25.84,0.0,5.0,0.0,6.0,0.02824326188450291,0.7297088654812166,25.829694635663778,0.0,0.0,3.078000000000003,6.921999999999997,1
95,1,365,1118847878500,53.15,323.639,25.84,0.0,5.0,0.0,6.0,0.02784579872874167,0.7194424561706909,25.82998262779631,0.0,0.0,3.1499999999999986,6.850000000000001,1
96,1,366,1118847878600,53.222,326.223,25.84,0.0,5.0,0.0,6.0,0.027856569393760505,0.7197206622192815,25.82997487742438,0.0,0.0,3.2220000000000013,6.777999999999999,1
97,1,367,1118847878700,53.294,328.807,25.84,0.0,5.0,0.0,6.0,0.027856569393757757,0.7197206622192105,25.829974877424384,0.0,0.0,3.293999999999997,6.706000000000003,1
98,1,368,1118847878800,53.367,331.392,25.84,0.0,5.0,0.0,6.0,0.02823234186378249,0.7294268046370909,25.829702602559653,0.0,0.0,3.3669999999999973,6.633000000000003,1
99,1,369,1118847878900,53.43899999999999,333.976,25.84,0.0,5.0,0.0,6.0,0.027856569393757757,0.7197206622192105,25.829974877424384,0.0,0.0,3.438999999999993,6.561000000000007,1
100,1,370,1118847879000,53.511,336.56,25.84,0.0,5.0,0.0,6.0,0.027856569393763252,0.7197206622193525,25.829974877424377,0.0,0.0,3.511000000000003,6.488999999999997,1
101,1,371,1118847879100,53.583,339.144,25.84,0.0,5.0,0.0,6.0,0.027856569393757757,0.7197206622192105,25.829974877424384,0.0,0.0,3.5829999999999984,6.417000000000002,1
102,1,372,1118847879200,53.655,341.728,25.84,0.0,5.0,0.0,6.0,0.027856569393760505,0.7197206622192815,25.82997487742438,0.0,0.0,3.655000000000001,6.344999999999999,1
103,1,373,1118847879300,53.728,344.31300000000005,25.84,0.0,5.0,0.0,6.0,0.02823234186378187,0.7294268046370749,25.829702602559653,0.0,0.0,3.7280000000000015,6.2719999999999985,1
104,1,374,1118847879400,53.8,346.897,25.84,0.0,5.0,0.0,6.0,0.02785656939375837,0.7197206622192264,25.82997487742438,0.0,0.0,3.799999999999997,6.200000000000003,1
105,1,375,1118847879500,53.872,349.47900000000004,25.86,0.32,5.0,0.0,6.0,0.02787813573301434,0.7208352105483864,25.849951578276382,0.00891984792635281,0.3198756575811463,3.872,6.128,1
106,1,376,1118847879600,53.945,352.07,25.87,0.0,5.0,0.0,6.0,0.02816699861189431,0.7285839045448536,25.859738310625616,0.0,0.0,3.9450000000000003,6.055,1
107,1,377,1118847879700,54.017,354.667,25.77,-1.64,5.0,0.0,6.0,0.027717197236455514,0.7141807205275721,25.760101822361392,-0.04545038345615903,-1.6393700810505503,4.017000000000003,5.982999999999997,1
108,1,378,1118847879800,54.149,357.25300000000004,25.48,-4.22,5.0,0.0,6.0,0.050999820941368984,1.298912192194019,25.446870674347558,-0.21512595961769074,-4.214513117964941,4.149000000000001,5.850999999999999,1
109,1,379,1118847879900,53.993,359.786,25.04,-5.13,5.0,0.0,6.0,0.061509361814875665,1.5392234078793843,24.992646744605423,-0.3153440927484521,-5.120298634178348,3.993000000000002,6.006999999999998,1
110,1,380,1118847880000,53.742,362.247,24.71,-2.29,5.0,0.0,6.0,0.10163960846841354,2.50719271178374,24.582475154182063,-0.23235416066308234,-2.278181631043178,3.7419999999999973,6.258000000000003,1
111,1,381,1118847880100,53.223,364.676,24.71,2.29,5.0,0.0,6.0,0.21050283192760547,5.163195485043566,24.164550738286565,0.47849929829015647,2.2394504731151854,3.222999999999999,6.777000000000001,1
112,1,382,1118847880200,52.971,367.138,25.04,5.15,5.0,0.0,6.0,0.10200058779458893,2.549668170435426,24.90985331592036,0.5243926149258165,5.123232610902151,2.9709999999999965,7.0290000000000035,1
113,1,383,1118847880300,52.816,369.671,25.48,4.24,5.0,0.0,6.0,0.06111605528227415,1.5562678448408747,25.432428716013625,0.2589707873675553,4.232083899368044,2.8160000000000025,7.1839999999999975,1
114,1,384,1118847880400,52.949,372.257,25.77,1.62,5.0,0.0,6.0,0.05138550600992375,1.3236218130529014,25.73598502672883,0.08320789045967018,1.617861689689589,2.948999999999998,7.051000000000002,1
115,1,385,1118847880500,53.021,374.855,25.87,-0.04,5.0,0.0,6.0,0.027706534029407183,0.7166763341212528,25.860071056207687,-0.0011081195734383498,-0.03998464794156581,3.021000000000001,6.978999999999999,1
116,1,386,1118847880600,53.093,377.445,25.86,-0.33,5.0,0.0,6.0,0.02779207006392662,0.7186104145029424,25.85001352170184,-0.009170202505257966,-0.3298725623419028,3.0930000000000035,6.9069999999999965,1
117,1,387,1118847880700,53.165,380.027,25.84,0.0,5.0,0.0,6.0,0.0278781357330122,0.7202777200529341,25.829959349677566,0.0,0.0,3.164999999999999,6.835000000000001,1
118,1,388,1118847880800,53.237,382.611,25.84,0.0,5.0,0.0,6.0,0.027856569393760505,0.7197206622192815,25.82997487742438,0.0,0.0,3.237000000000002,6.762999999999998,1
119,1,389,1118847880900,53.309,385.27,25.16,-11.03,5.0,0.0,6.0,0.0270712338096359,0.6810290533212864,25.150781288630625,-0.29855923919450666,-11.025958569697766,3.3089999999999975,6.6910000000000025,1
120,1,390,1118847881000,53.382,387.672,23.57,-11.2,5.0,0.0,6.0,0.030381988910592565,0.7159933153344119,23.559122512784647,-0.3402259283727371,-11.19483123220993,3.381999999999998,6.618000000000002,1
121,1,391,1118847881100,53.45399999999999,389.98,22.44,-9.99,5.0,0.0,6.0,0.03118572673191002,0.6996942804344533,22.429088878372376,-0.3114949136158729,-9.985142508687167,3.4539999999999935,6.5460000000000065,1
122,1,392,1118847881200,53.554,392.06,22.43,9.75,5.0,0.0,6.0,0.04803993284776701,1.0771212791404479,22.404122606119234,0.4682092051546753,9.73875146721634,3.554000000000002,6.445999999999998,1
123,1,393,1118847881300,53.69,394.36300000000006,23.54,11.2,5.0,0.0,6.0,0.058984906123527685,1.3876996781831914,23.499061462176957,0.6602479352443391,11.180522021086743,3.6899999999999977,6.310000000000002,1
124,1,394,1118847881400,53.78,396.764,25.1,10.85,5.0,0.0,6.0,0.037466840122910024,0.9401976817613205,25.0823848212089,0.4064201134306903,10.842385470522572,3.780000000000001,6.219999999999999,1
125,1,395,1118847881500,53.816,399.416,25.77,-0.13,5.0,0.0,6.0,0.013573826918369706,0.34978677815779796,25.767625990956677,-0.0017645433123986702,-0.12998802401336312,3.8160000000000025,6.1839999999999975,1
126,1,396,1118847881600,53.807,401.992,25.76,-0.07,5.0,0.0,6.0,0.0034937746042653373,0.08999945070981705,25.75984278094243,-0.00024456372475493765,-0.06999957277430009,3.807000000000002,6.192999999999998,1
127,1,397,1118847881700,53.791,404.568,25.76,-0.03,5.0,0.0,6.0,0.006211100252868478,0.15999691378866915,25.759503119966777,-0.00018633180953649353,-0.029999421335365033,3.790999999999997,6.209000000000003,1
128,1,398,1118847881800,53.784,407.143,25.76,0.0,5.0,0.0,6.0,0.0027184399055740654,0.07002692571866936,25.759904817946715,0.0,0.0,3.783999999999999,6.216000000000001,1
129,1,399,1118847881900,53.776,409.719,25.76,0.0,5.0,0.0,6.0,0.00310558007801707,0.0799996142151602,25.759875777296084,0.0,0.0,3.7760000000000034,6.223999999999997,1
130,1,400,1118847882000,53.769,412.295,25.76,0.0,5.0,0.0,6.0,0.0027173846157783816,0.06999974155393822,25.759904891831074,0.0,0.0,3.7689999999999984,6.231000000000002,1
131,1,401,1118847882100,53.762,414.87,25.76,0.0,5.0,0.0,6.0,0.0027184399055740654,0.07002692571866936,25.759904817946715,0.0,0.0,3.7620000000000005,6.2379999999999995,1
132,1,402,1118847882200,53.755,417.446,25.76,0.0,5.0,0.0,6.0,0.002717384615775623,0.06999974155386715,25.759904891831074,0.0,0.0,3.7550000000000026,6.244999999999997,1
133,1,403,1118847882300,53.747,420.022,25.76,0.0,5.0,0.0,6.0,0.0031055800780198967,0.07999961421523302,25.759875777296084,0.0,0.0,3.747,6.253,1
134,1,404,1118847882400,53.74,422.598,25.76,0.0,5.0,0.0,6.0,0.002717384615775623,0.06999974155386715,25.759904891831074,0.0,0.0,3.740000000000002,6.259999999999998,1
135,1,405,1118847882500,53.732,425.173,25.76,0.0,5.0,0.0,6.0,0.0031067861207764963,0.08003068172676696,25.759875680794394,0.0,0.0,3.7319999999999993,6.268000000000001,1
136,1,406,1118847882600,53.725,427.749,25.76,0.0,5.0,0.0,6.0,0.002717384615775623,0.06999974155386715,25.759904891831074,0.0,0.0,3.7250000000000014,6.274999999999999,1
137,1,407,1118847882700,53.718,430.324,25.76,0.0,5.0,0.0,6.0,0.0027184399055740654,0.07002692571866936,25.759904817946715,0.0,0.0,3.7180000000000035,6.2819999999999965,1
138,1,408,1118847882800,53.71,432.9,25.76,0.0,5.0,0.0,6.0,0.0031055800780198967,0.07999961421523302,25.759875777296084,0.0,0.0,3.710000000000001,6.289999999999999,1
